id_pfam;name_pfam
PF06625;DUF1151
PF09725;Fra10Ac1
PF14160|PF14161;FAM110_C|FAM110_N
PF05334;DUF719
PF15388;FAM117
PF15067;FAM124
PF09790;Hyccin
PF15010;FAM131
PF12394|PF05057;DUF3657|DUF676
PF05811;DUF842
PF12516;DUF3719
PF10223;DUF2181
PF15722;FAM153
PF13908;Shisa
PF10595;UPF0564
PF06388;DUF1075
PF15069;FAM163
PF11652;FAM167
PF14944;TCRP1
PF10257;RAI16-like
PF00316;FBPase
PF10577;UPF0560
PF14774;FAM177
PF14816;FAM178
PF15173;FAM180
PF15238;FAM181
PF14886;FAM183
PF13349;DUF4097
PF10187;Nefa_Nip30_N
PF15914;FAM193_C
PF15265;FAM196
PF15051;FAM198
PF15814;FAM199X
PF12020;TAFA
PF15371;DUF4599
PF01597;GCV_H
PF12480|PF12509;DUF3699|DUF3715
PF15206;FAM209
PF13889|PF13915;Chromosome_seg|DUF4210
PF15107;FAM216B
PF15344;FAM217
PF15260;FAM219A
PF15487;FAM220
PF14753;FAM221
PF15258;FAM222A
PF14922;FWWh
PF14982;UPF0731
PF15897;DUF4741
PF15378;DUF4605
PF01591|PF00300;6PF2K|His_Phos_1
PF13598|PF13600;DUF4139|DUF4140
PF14648|PF14647;FAM91_C|FAM91_N
PF00008|PF00594|PF00089;EGF|Gla|Trypsin
PF00024|PF00089;PAN_1|Trypsin
PF00008|PF00039|PF00040|PF00051|PF00089;EGF|fn1|fn2|Kringle|Trypsin
PF06702;Fam20C
PF15193;FAM24
PF00173|PF04116;Cyt-b5|FA_hydroxylase
PF08555;DUF1754
PF15793;FAM35_C
PF14719;PID_2
PF07984;NTP_transf_7
PF14642;FAM47
PF04921;XAP5
PF15242;FAM53
PF07732|PF00754;Cu-oxidase_3|F5_F8_type_C
PF12260|PF14875;PIP49_C|PIP49_N
PF14976;FAM72
PF16046;FAM76
PF07894;DUF1669
PF04970;LRAT
PF06271;RDD
PF00394|PF07731|PF07732|PF00754;Cu-oxidase|Cu-oxidase_2|Cu-oxidase_3|F5_F8_type_C
PF06730;FAM92
PF01883;FeS_assembly_P
PF10239;DUF2465
PF01557|PF09298;FAA_hydrolase|FAA_hydrolase_N
PF01425;Amidase
PF00118|PF01363|PF01504;Cpn60_TCP1|FYVE|PIP5K
PF00698;Acyl_transf_1
PF14631;FancD2
PF01435|PF16491;Peptidase_M48|Peptidase_M48_N
PF02517;Abi
PF15124;FANCD2OS
PF07993|PF03015;NAD_binding_4|Sterile
PF00994|PF01507;MoCF_biosynth|PAPS_reduct
PF11960|PF00487;DUF3474|FA_desaturase
PF00531|PF01335;Death|DED
PF06905;FAIM1
PF00373|PF03623|PF07714;FERM_M|Focal_AT|Pkinase_Tyr
PF06743|PF08368|PF08373;FAST_1|FAST_2|RAP
PF06743|PF08373;FAST_1|RAP
PF04803;Cor1
PF08774;VRR_NUC
PF03511|PF15865;Fanconi_A|Fanconi_A_N
PF02106;Fanconi_C
PF11510;FA_FANCE
PF11107;FANCF
PF14679|PF14680|PF14675|PF14674|PF14676|PF14677|PF14678;FANCI_HD1|FANCI_HD2|FANCI_S1|FANCI_S1-cap|FANCI_S2|FANCI_S3|FANCI_S4
PF11793|PF09765;FANCL_C|WD-3
PF02732|PF16783|PF00271|PF04851;ERCC4|FANCM-MHF_bd|Helicase_C|ResIII
PF02138|PF02893|PF00400;Beach|GRAM|WD40
PF01424|PF01422;R3H|zf-NF-X1
PF01266;DAO
PF15751|PF15750;FANCA_interact|UBZ_FAAP20
PF11882|PF07923;DUF3402|N1221
PF05823;Gp-FAR-1
PF08736|PF09380|PF00373|PF09379|PF00169|PF00621;FA|FERM_C|FERM_M|FERM_N|PH|RhoGEF
PF00698|PF08354|PF01575|PF16073;Acyl_transf_1|DUF1729|MaoC_dehydratas|SAT
PF01648|PF00106|PF00109|PF02801;ACPS|adh_short|ketoacyl-synt|Ketoacyl-synt_C
PF00698|PF00107|PF16197|PF00109|PF02801|PF08659|PF08242|PF00550|PF14765|PF00975;Acyl_transf_1|ADH_zinc_N|KAsynt_C_assoc|ketoacyl-synt|Ketoacyl-synt_C|KR|Methyltransf_12|PP-binding|PS-DH|Thioesterase
PF00028|PF00008|PF02210;Cadherin|EGF|Laminin_G_2
PF00028|PF07645|PF12661|PF02210;Cadherin|EGF_CA|hEGF|Laminin_G_2
PF00028|PF00008|PF07645|PF12661|PF02210;Cadherin|EGF|EGF_CA|hEGF|Laminin_G_2
PF00028|PF00008|PF00054|PF02210;Cadherin|EGF|Laminin_G_1|Laminin_G_2
PF17171|PF17172;GST_C_6|GST_N_4
PF01827;FTH
PF00646|PF01827;F-box|FTH
PF00806;PUF
PF12937|PF13361;F-box-like|UvrD_C
PF01269;Fibrillarin
PF01821|PF12662|PF07645;ANATO|cEGF|EGF_CA
PF12662|PF07645|PF12661;cEGF|EGF_CA|hEGF
PF00008|PF07645|PF00084;EGF|EGF_CA|Sushi
PF12662|PF07645|PF00683;cEGF|EGF_CA|TB
PF12662|PF07645|PF12661|PF00683;cEGF|EGF_CA|hEGF|TB
PF03723|PF03722;Hemocyanin_C|Hemocyanin_N
PF00646|PF00622;F-box|SPRY
PF12937|PF00622;F-box-like|SPRY
PF12125|PF12937|PF00400;Beta-TrCP_D|F-box-like|WD40
PF12937|PF05048;F-box-like|NosD
PF12937|PF05048|PF02207;F-box-like|NosD|zf-UBR
PF12937|PF04300;F-box-like|FBA
PF13369|PF08755;Transglut_core2|YccV-like
PF00646|PF10442;F-box|FIST_C
PF12937|PF00415;F-box-like|RCC1
PF00646|PF04300;F-box|FBA
PF15966|PF15965;F-box_4|zf-TRAF_2
PF12078;DUF3557
PF04379|PF12937|PF09346;DUF525|F-box-like|SMI1_KNR4
PF12937|PF07646;F-box-like|Kelch_2
PF00646|PF01485;F-box|IBR
PF12937|PF11566;F-box-like|PI31_Prot_N
PF12937|PF01369;F-box-like|Sec7
PF12937|PF13516;F-box-like|LRR_6
PF12937|PF01814|PF13516;F-box-like|Hemerythrin|LRR_6
PF04900;Fcf1
PF08698;Fcf2
PF08742|PF17517|PF01826|PF12714|PF00094;C8|IgGFc_binding|TIL|TILa|VWD
PF00611|PF10291;FCH|muHD
PF01391|PF00147;Collagen|Fibrinogen_C
PF03031|PF12738;NIF|PTCB-BRCT
PF00611|PF14604;FCH|SH3_9
PF00494;SQS_PSY
PF00728|PF14845;Glyco_hydro_20|Glycohydro_20b2
PF15215;FDC-SP
PF10354|PF03147;DUF2431|FDX-ACB
PF00175;NAD_binding_1
PF00168|PF08165|PF08150|PF16165;C2|FerA|FerB|Ferlin_C
PF00373|PF00169;FERM_M|PH
PF00611|PF07714|PF00017;FCH|Pkinase_Tyr|SH2
PF08609;Fes1
PF04120;Iron_permease
PF02537;CRCB
PF07763;FEZ
PF00167;FGF
PF01363|PF00169|PF00621;FYVE|PH|RhoGEF
PF06473;FGF-BP1
PF13895|PF07714;Ig_2|Pkinase_Tyr
PF07679|PF00047|PF07714;I-set|ig|Pkinase_Tyr
PF02782|PF00370;FGGY_C|FGGY_N
PF05769;SIKE
PF00210;Ferritin
PF00498|PF00250;FHA|Forkhead
PF00970|PF00042|PF00175;FAD_binding_6|Globin|NAD_binding_1
PF08702|PF12160|PF00147;Fib_alpha|Fibrinogen_aC|Fibrinogen_C
PF08702|PF00147;Fib_alpha|Fibrinogen_C
PF15819;Fibin
PF05427;FIBP
PF02661;Fic
PF02383;Syja_N
PF03516|PF01023;Filaggrin|S_100
PF00039|PF00040|PF00041;fn1|fn2|fn3
PF12602|PF04352;FinO_N|ProQ
PF05182;Fip1
PF03239;FTR1
PF10917;Fungus-induced
PF14853|PF14852;Fis1_TPR_C|Fis1_TPR_N
PF10261;Scs3p
PF13202|PF00254;EF-hand_5|FKBP_C
PF13499|PF00254;EF-hand_7|FKBP_C
PF00254|PF00515;FKBP_C|TPR_1
PF00254|PF00515|PF07719;FKBP_C|TPR_1|TPR_2
PF00254|PF00515|PF13181;FKBP_C|TPR_1|TPR_8
PF00254|PF07719;FKBP_C|TPR_2
PF00250|PF08430|PF09354;Forkhead|Forkhead_N|HNF_C
PF04991;LicD
PF17098;Wtap
PF17538|PF01698;C_LFY_FLO|LFY_SAM
PF11704|PF16692;Folliculin|Folliculin_C
PF00626|PF13855;Gelsolin|LRR_8
PF00626|PF00560|PF13855;Gelsolin|LRR_1|LRR_8
PF00626|PF12799|PF13855;Gelsolin|LRR_4|LRR_8
PF17496;DUF5431
PF00307|PF00630;CH|Filamin
PF01145|PF15975;Band_7|Flot
PF10233;Cg6151-P
PF01581;FARP
PF00041|PF13855|PF01463;fn3|LRR_8|LRRCT
PF02947;Flt3_lig
PF15825;FAM25
PF10324;7TM_GPCR_Srw
PF03069;FmdA_AmdA
PF06346|PF02181;Drf_FH1|FH2
PF03358;FMN_red
PF00743;FMO-like
PF07955;DUF1687
PF12235|PF00013;FXMRP1_C_core|KH_1
PF05641|PF16098|PF12235|PF00013;Agenet|FXMR_C2|FXMRP1_C_core|KH_1
PF03881;Fructosamin_kin
PF16066|PF00041;DUF4808|fn3
PF14638|PF14637|PF14636;FNIP_C|FNIP_M|FNIP_N
PF01239;PPTA
PF00432;Prenyltrans
PF12530|PF11229;DUF3730|Focadhesin
PF15888;FOG_N
PF04389|PF04253;Peptidase_M28|TFR_dimer
PF02152|PF01288|PF00809;FolB|HPPK|Pterin_bind
PF02875|PF08245;Mur_ligase_C|Mur_ligase_M
PF02225|PF04389|PF04253;PA|Peptidase_M28|TFR_dimer
PF03024;Folate_rec
PF09398;FOP_dimer
PF06367|PF02181;Drf_FH3|FH2
PF00250|PF16676|PF16675;Forkhead|FOXO-TAD|FOXO_KIX_bdg
PF00250|PF16159;Forkhead|FOXP-CC
PF15146;FANCAA
PF07959;Fucokinase
PF00168|PF08150|PF08151|PF16165;C2|FerB|FerI|Ferlin_C
PF03160|PF00093;Calx-beta|VWC
PF05350;GSK-3_bind
PF01491;Frataxin_Cyay
PF03160|PF00059;Calx-beta|Lectin_C
PF06229;FRG1
PF15315;FRG2
PF11768;Frtz
PF01534|PF01392;Frizzled|Fz
PF11819|PF09380|PF00373|PF09379;DUF3338|FERM_C|FERM_M|FERM_N
PF00373|PF00595;FERM_M|PDZ
PF09380|PF00373|PF09379|PF00595;FERM_C|FERM_M|FERM_N|PDZ
PF03351|PF02014;DOMON|Reeler
PF03188|PF03351|PF02014;Cytochrom_B561|DOMON|Reeler
PF14225|PF14228|PF14222;MOR2-PAG1_C|MOR2-PAG1_mid|MOR2-PAG1_N
PF13873;Myb_DNA-bind_5
PF06268;Fascin
PF00041|PF00622;fn3|SPRY
PF00041|PF13765|PF00622;fn3|PRY|SPRY
PF03820;Mtc
PF00001|PF12369|PF13306|PF01462;7tm_1|GnHR_trans|LRR_5|LRRNT
PF15554;FSIP1
PF15783;FSIP2
PF09289|PF07648;FOLN|Kazal_2
PF05739;SNARE
PF12722;Hid1
PF13095;FTA2
PF13093;FTA4
PF10528;GLEYA
PF02971|PF04961|PF07837;FTCD|FTCD_C|FTCD_N
PF01812;5-FTHF_cyc-lig
PF11618;C2-C2_1
PF00168|PF11618;C2|C2-C2_1
PF12934|PF12933;FTO_CTD|FTO_NTD
PF00004|PF01434;AAA|Peptidase_M41
PF03867|PF00046;FTZ|Homeobox
PF08577;PI31_Prot_C
PF09005|PF00013;DUF1897|KH_1
PF03151;TPT
PF05025;RbsD_FucU
PF01120|PF16757;Alpha_L_fucos|Fucosidase_C
PF17039|PF00852;Glyco_tran_10_N|Glyco_transf_10
PF07959|PF08544|PF00288;Fucokinase|GHMP_kinases_C|GHMP_kinases_N
PF10415|PF00206;FumaraseC_C|Lyase_1
PF04930;FUN14
PF14843|PF01483|PF00082|PF16470;GF_recep_IV|P_proprotein|Peptidase_S8|S8_pro-domain
PF02133;Transp_cyt_pur
PF01531;Glyco_transf_11
PF06740;DUF1213
PF04500|PF15423;FLYWCH|FLYWCH_N
PF00646|PF13516;F-box|LRR_6
PF00646|PF16866|PF02008;F-box|PHD_4|zf-CXXC
PF05641|PF12235|PF16096|PF16097|PF00013;Agenet|FXMRP1_C_core|FXR_C1|FXR_C3|KH_1
PF05641|PF12235|PF16096|PF00013;Agenet|FXMRP1_C_core|FXR_C1|KH_1
PF14603|PF07653;hSH3|SH3_2
PF01363|PF02759;FYVE|RUN
PF10607|PF08513;CLTH|LisH
PF00118|PF00610|PF01363|PF01504;Cpn60_TCP1|DEP|FYVE|PIP5K
PF09597;IGR
PF08524;rRNA_processing
PF00350|PF04799;Dynamin_N|Fzo_mitofusin
PF15103;G0-G1_switch_2
PF08395;7tm_7
PF02136|PF00076;NTF2|RRM_1
PF02800|PF00044;Gp_dh_C|Gp_dh_N
PF06990;Gal-3-0_sulfotr
PF10147;CR6_interact
PF15096;G6B
PF02781|PF00479;G6PD_C|G6PD_N
PF02781|PF00479|PF01182;G6PD_C|G6PD_N|Glucosamine_iso
PF00342;PGI
PF00307|PF02187;CH|GAS2
PF01248;Ribosomal_L7Ae
PF04114;Gaa1
PF00003|PF01094|PF00084;7tm_3|ANF_receptor|Sushi
PF01315|PF02738|PF00941|PF00111|PF01799;Ald_Xan_dh_C|Ald_Xan_dh_C2|FAD_binding_5|Fer2|Fer2_2
PF00168|PF00069|PF00433;C2|Pkinase|Pkinase_C
PF08550|PF00320;DUF1752|GATA
PF05831;GAGE
PF00651|PF09237;BTB|GAGA
PF00069|PF10409;Pkinase|PTEN_C2
PF00226|PF00069|PF10409;DnaJ|Pkinase|PTEN_C2
PF01263|PF16363;Aldose_epim|GDP_Man_Dehyd
PF10509|PF08544|PF00288;GalKase_gal_bdg|GHMP_kinases_C|GHMP_kinases_N
PF02744|PF01087;GalP_UDP_tr_C|GalP_UDP_transf
PF01296|PF06540;Galanin|GMAP
PF02057|PF17387;Glyco_hydro_59|Glyco_hydro_59M
PF01697;Glyco_transf_92
PF00535|PF00652;Glycos_transf_2|Ricin_B_lectin
PF02709|PF00535|PF00652;Glyco_transf_7C|Glycos_transf_2|Ricin_B_lectin
PF13802|PF01055;Gal_mutarotas_2|Glyco_hydro_31
PF16766|PF16769|PF16768|PF03399;CID_GANP|MCM3AP_GANP|NupH_GANP|SAC3_GANP
PF00779|PF00168|PF00169|PF00616;BTK|C2|PH|RasGAP
PF00168|PF00616;C2|RasGAP
PF00616|PF02204;RasGAP|VPS9
PF11770;GAPT
PF04410;Gar1
PF12736;CABIT
PF00780|PF02145;CNH|Rap_GAP
PF03129|PF00587|PF00458;HGTP_anticodon|tRNA-synt_2b|WHEP-TRS
PF02351;GDNF
PF03198|PF07983;Glyco_hydro_72|X8
PF12662|PF07645|PF00594|PF12661|PF00054|PF02210;cEGF|EGF_CA|Gla|hEGF|Laminin_G_1|Laminin_G_2
PF07645|PF00594|PF00054|PF02210;EGF_CA|Gla|Laminin_G_1|Laminin_G_2
PF00611|PF14604|PF00397;FCH|SH3_9|WW
PF13851;GAS
PF00320|PF05349;GATA|GATA-N
PF02934|PF02637;GatB_N|GatB_Yqey
PF02686;Glu-tRNAGln
PF10427|PF12938|PF00627;Ago_hook|M_domain|UBA
PF00232;Glyco_hydro_1
PF03370;CBM_21
PF01465;GRIP
PF01465|PF16704;GRIP|Rab_bind
PF07842;GCFC
PF01227;GTP_cyclohydroI
PF12202|PF00069;OSR1_C|Pkinase
PF03615;GCM
PF12074|PF02985;Gcn1_N|HEAT
PF00583|PF00439;Acetyltransf_1|Bromodomain
PF02485;Branch
PF00887|PF13897;ACBP|GOLD_2
PF00463|PF01274;ICL|Malate_synthase
PF02155|PF00104|PF00105;GCR|Hormone_recep|zf-C4
PF03200|PF16923;Glyco_hydro_63|Glyco_hydro_63N
PF15666;HGAL
PF01212|PF02347;Beta_elim_lyase|GDC-P
PF01094|PF00211|PF00069;ANF_receptor|Guanylate_cyc|Pkinase
PF01094|PF00211|PF07701|PF07714;ANF_receptor|Guanylate_cyc|HNOBA|Pkinase_Tyr
PF00211|PF07700|PF07701;Guanylate_cyc|HNOB|HNOBA
PF01094|PF00211|PF07701|PF00069;ANF_receptor|Guanylate_cyc|HNOBA|Pkinase
PF13716|PF01661;CRAL_TRIO_2|Macro
PF03009;GDPD
PF12796|PF03009;Ank_2|GDPD
PF06202|PF14701|PF14702|PF14699;GDE_C|hDGE_amylase|hGDE_central|hGDE_N
PF05088|PF00208;Bac_GDH|ELFV_dehydrog
PF00996;GDI
PF02115;Rho_GDI
PF16030|PF00089;GD_N|Trypsin
PF17114|PF00621;Nod1|RhoGEF
PF14324|PF02891;PINIT|zf-MIZ
PF00130|PF00780|PF15796|PF00069|PF00433;C1_1|CNH|KELK|Pkinase|Pkinase_C
PF08355|PF08356|PF00071;EF_assoc_1|EF_assoc_2|Ras
PF04938;SIP1
PF06372;Gemin6
PF11095;Gemin7
PF15348;GEMIN8
PF07412;Geminin
PF09419;PGP_phosphatase
PF04420;CHD5
PF04190;DUF410
PF09735;Nckap1
PF01380;SIS
PF01408|PF02894;GFO_IDH_MocA|GFO_IDH_MocA_C
PF06399;GFRP
PF15070;GOLGA2L5
PF02883|PF03127|PF00790;Alpha_adaptinC2|GAT|VHS
PF06094;GGACT
PF07722;Peptidase_C26
PF14836;Ubiquitin_3
PF15685;GGN
PF01019;G_glu_transpept
PF03321;GH3
PF04643|PF04644;Motilin_assoc|Motilin_ghrelin
PF09067|PF00041|PF12772;EpoR_lig-bind|fn3|GHBP
PF09067|PF12772;EpoR_lig-bind|GHBP
PF09783;Vac_ImportDeg
PF03227;GILT
PF03227|PF02199;GILT|SapA
PF11581;Argos
PF04548;AIG1
PF00123;Hormone_2
PF12796|PF01412|PF12205|PF16559|PF08518;Ank_2|ArfGap|GIT1_C|GIT_CC|GIT_SHD
PF12796|PF01412|PF12205|PF08518;Ank_2|ArfGap|GIT1_C|GIT_SHD
PF11710;Git3
PF01501;Glyco_transf_8
PF00149|PF16891;Metallophos|STPPase_N
PF06662;C5-epim_C
PF02055|PF17189;Glyco_hydro_30|Glyco_hydro_30C
PF05242;GLYCAM-1
PF02350|PF00480;Epimerase_2|ROK
PF13660|PF05161;DUF4147|MOFRL
PF01391|PF02191;Collagen|OLF
PF07817;GLE1
PF00128|PF02806|PF02922;Alpha-amylase|Alpha-amylase_C|CBM_48
PF00270|PF00271|PF00098;DEAD|Helicase_C|zf-CCHC
PF00236;Hormone_6
PF08568;Kinetochor_Ybp2
PF15065;NCU-G1
PF00120|PF03951;Gln-synt_C|Gln-synt_N
PF16123|PF00753;HAGH_C|Lactamase_B
PF00903;Glyoxalase
PF12796|PF00008|PF06816|PF07684|PF00066;Ank_2|EGF|NOD|NODP|Notch
PF05719;GPP34
PF01094|PF00060|PF10613;ANF_receptor|Lig_chan|Lig_chan-Glu_bd
PF00462;Glutaredoxin
PF00462|PF00085;Glutaredoxin|Thioredoxin
PF12796|PF04960;Ank_2|Glutaminase
PF14691|PF00310|PF04898|PF01645|PF01493|PF07992;Fer4_20|GATase_2|Glu_syn_central|Glu_synthase|GXGXG|Pyr_redox_2
PF01755;Glyco_transf_25
PF17137|PF13802|PF01055;DUF5110|Gal_mutarotas_2|Glyco_hydro_31
PF13202|PF12999|PF13015;EF-hand_5|PRKCSH-like|PRKCSH_1
PF07286|PF14336;DUF1445|DUF4392
PF08444|PF06021;Gly_acyl_tr_C|Gly_acyl_tr_N
PF14833|PF03446|PF00855;NAD_binding_11|NAD_binding_2|PWWP
PF05637;Glyco_transf_34
PF00478;IMPDH
PF04142;Nuc_sug_transp
PF00503;G-alpha
PF06390;NESP55
PF00788|PF00617|PF00618;RA|RasGEF|RasGEF_N
PF08701|PF00009|PF01926;GN3L_Grn1|GTP_EFTU|MMR_HSR1
PF08701|PF01926;GN3L_Grn1|MMR_HSR1
PF01553;Acyltransferase
PF06464|PF00066|PF17101|PF11380|PF17102|PF17103;DMAP_binding|Notch|Stealth_CR1|Stealth_CR2|Stealth_CR3|Stealth_CR4
PF08227;DASH_Hsk3
PF09787;Golgin_A5
PF02225|PF13639;PA|zf-RING_2
PF05986|PF08685|PF01421|PF00090;ADAM_spacer1|GON|Reprolysin|TSP_1
PF00446;GnRH
PF02671;PAH
PF15387;DUF4611
PF04949;Transcrip_act
PF04495;GRASP55_65
PF04178;Got1
PF06814;Lung_7-TM_R
PF02101;Ocular_alb
PF00610|PF03547;DEP|Mem_trans
PF15854;DUF4725
PF10192;GpcrRhopsn4
PF12572;DUF3752
PF12796|PF01585;Ank_2|G-patch
PF15337;Vasculin
PF00686|PF03009;CBM_20|GDPD
PF07479|PF01210;NAD_Gly3P_dh_C|NAD_Gly3P_dh_N
PF01266|PF16901|PF13499;DAO|DAO_C|EF-hand_7
PF12430|PF12537;ABA_GPCR|GPHR_N
PF02585;PIG-L
PF05007;Mannosyl_trans
PF10181;PIG-H
PF04113;Gpi16
PF05024;Gpi1
PF06432;GPI2
PF00534|PF08288;Glycos_transf_1|PIGA
PF01650;Peptidase_C13
PF12656;G-patch_2
PF12656|PF00467;G-patch_2|KOW
PF01275;Myelin_PLP
PF06415|PF01676;iPGM_N|Metalloenzyme
PF03029;ATP_bind_1
PF00801;PKD
PF00002|PF03160|PF03736;7tm_2|Calx-beta|EPTP
PF15991;G_path_suppress
PF02188;GoLoco
PF02188|PF13176|PF13181;GoLoco|TPR_7|TPR_8
PF13821|PF01585;DUF4187|G-patch
PF07713|PF01585;DUF1604|G-patch
PF01585|PF12171;G-patch|zf-C2H2_jaz
PF00953;Glycos_transf_4
PF00255;GSHPx
PF06151;Trehalose_recp
PF07776;zf-AD
PF08947|PF00169|PF00788|PF00017;BPS|PH|RA|SH2
PF15782;GREB1
PF02181|PF00595;FH2|PDZ
PF00337;Gal-bind_lectin
PF15235;GRIN_C
PF15328;GCOM2
PF16016|PF02893;DUF4782|GRAM
PF00003|PF01094|PF10606|PF07562;7tm_3|ANF_receptor|GluR_Homer-bdg|NCD3G
PF00396;Granulin
PF03920|PF00400;TLE_N|WD40
PF00130|PF00617|PF00618;C1_1|RasGEF|RasGEF_N
PF00130|PF13202|PF00617|PF00618;C1_1|EF-hand_5|RasGEF|RasGEF_N
PF01025;GrpE
PF02044;Bombesin
PF04082|PF00172;Fungal_trans|Zn_clus
PF07803;GSG-1
PF14959;GSAP-16
PF00046|PF00292;Homeobox|PAX
PF04598;Gasdermin
PF12540;DUF3736
PF03074;GCS
PF04107;GCS2
PF03917|PF03199;GSH_synth_ATP|GSH_synthase
PF00839;Cys_rich_FGFR
PF14497|PF02798;GST_C_3|GST_N
PF13679;Methyltransf_32
PF14497|PF13679;GST_C_3|Methyltransf_32
PF14497|PF13417;GST_C_3|GST_N_3
PF01323;DSBA
PF00043|PF13417;GST_C|GST_N_3
PF02946;GTF2I
PF12038|PF00534;DUF3524|Glycos_transf_1
PF09729;Gti1_Pac2
PF01926|PF12631|PF10396;MMR_HSR1|MnmE_helical|TrmE_N
PF16360|PF13167|PF01926;GTP-bdg_M|GTP-bdg_N|MMR_HSR1
PF01018|PF01926;GTP1_OBG|MMR_HSR1
PF04670;Gtr1_RagA
PF15259;GTSE1_N
PF00117|PF00958|PF02540;GATase|GMP_synt_C|NAD_synthase
PF02058;Guanylin
PF09778;Guanylate_cyc_2
PF00679|PF00009|PF03144|PF06421;EFG_C|GTP_EFTU|GTP_EFTU_D2|LepA_C
PF00679|PF00009|PF06421;EFG_C|GTP_EFTU|LepA_C
PF07525|PF00622;SOCS_box|SPRY
PF06423;GWT1
PF02893|PF00566;GRAM|RabGAP-TBC
PF05693;Glycogen_syn
PF00538;Linker_histone
PF00125|PF16211;Histone|Histone_H2A_C
PF00125|PF16211|PF01661;Histone|Histone_H2A_C|Macro
PF00008|PF00051|PF00089;EGF|Kringle|Trypsin
PF04774|PF16174;HABP4_PAI-RBP1|IHABP4_N
PF04387;PTPLA
PF12796|PF00632;Ank_2|HECT
PF02775|PF00205|PF02776;TPP_enzyme_C|TPP_enzyme_M|TPP_enzyme_N
PF02373;JmjC
PF01070;FMN_dh
PF10252;PP28
PF02045;CBFB_NFYA
PF13359;DDE_Tnp_4
PF10394;Hat1_N
PF00583|PF10394;Acetyltransf_1|Hat1_N
PF15003;HAUS2
PF14735;HAUS4
PF14817;HAUS5
PF08517|PF00505;AXH|HMG_box
PF00009|PF03144|PF03143|PF08938;GTP_EFTU|GTP_EFTU_D2|GTP_EFTU_D3|HBS1_N
PF00009|PF03143|PF08938;GTP_EFTU|GTP_EFTU_D3|HBS1_N
PF02218|PF00018;HS1_rep|SH3_1
PF00027|PF00520|PF08412;cNMP_binding|Ion_trans|Ion_trans_N
PF07213;DAP10
PF00850|PF02148;Hist_deacetyl|zf-UBP
PF12203;HDAC4_Gln
PF12203|PF00850;HDAC4_Gln|Hist_deacetyl
PF16002|PF15353;Headcase|HECA
PF13023;HD_3
PF11467|PF00855;LEDGF|PWWP
PF13344;Hydrolase_6
PF12372;DUF3652
PF08146|PF12397;BP28CT|U3snoRNP10
PF13251;DUF4042
PF04832;SOUL
PF00632|PF06701|PF07738;HECT|MIB_HERC2|Sad1_UNC
PF03256|PF00632;ANAPC10|HECT
PF00168|PF00632|PF16562|PF00397;C2|HECT|HECW_N|WW
PF02221;E1_DerP2_DerF2
PF13538;UvrD_C_2
PF00155|PF09029;Aminotran_1_2|Preseq_ALAS
PF00490;ALAD
PF01379|PF03900;Porphobil_deam|Porphobil_deamC
PF02602;HEM4
PF01218;Coprogen_oxidas
PF00762;Ferrochelatase
PF06446;Hepcidin
PF09272|PF00089;Hepsin-SRCR|Trypsin
PF09232;Caenor_Her-1
PF00632|PF00415|PF00622|PF00400;HECT|RCC1|SPRY|WD40
PF11515|PF00173|PF00632|PF06701|PF00415;Cul7|Cyt-b5|HECT|MIB_HERC2|RCC1
PF03256|PF11515|PF00173|PF00632|PF06701|PF00415|PF00569;ANAPC10|Cul7|Cyt-b5|HECT|MIB_HERC2|RCC1|ZZ
PF15313;HEXIM
PF12767;SAGA-Tad1
PF09307|PF08831|PF00086;MHC2-interact|MHCassoc_trimer|Thyroglobulin_1
PF04209;HgmA
PF00051|PF00024|PF00089;Kringle|PAN_1|Trypsin
PF04063|PF04064;DUF383|DUF384
PF07786;DUF1624
PF01363|PF12210|PF00790;FYVE|Hrs_helical|VHS
PF03024|PF07995;Folate_rec|GSDH
PF07654|PF07686;C1-set|V-set
PF16113;ECH_2
PF11413|PF00989|PF08447;HIF-1|PAS|PAS_3
PF04588;HIG_1_N
PF05603;DUF775
PF05188|PF05192|PF00488;MutS_II|MutS_III|MutS_V
PF08630|PF07535;Dfp1_Him1_M|zf-DBF
PF07651|PF16515|PF01608;ANTH|HIP1_clath_bdg|I_LWEQ
PF03024|PF07995|PF00530;Folate_rec|GSDH|SRCR
PF07569|PF09453|PF07676|PF00400;Hira|HIRA_B|PD40|WD40
PF07569|PF09453|PF00400;Hira|HIRA_B|WD40
PF01634|PF08029;HisG|HisG_C
PF01502|PF01503;PRA-CH|PRA-PH
PF00977;His_biosynth
PF00117|PF00977;GATase|His_biosynth
PF00475;IGPD
PF00815;Histidinol_dh
PF00576;Transthyretin
PF08005|PF00415;PHR|RCC1
PF12347|PF12346|PF10384;HJURP_C|HJURP_mid|Scm3
PF00349|PF03727;Hexokinase_1|Hexokinase_2
PF01352;KRAB
PF15220;HILPDA
PF00271|PF08797|PF00176;Helicase_C|HIRAN|SNF2_N
PF04258;Peptidase_A22B
PF04814|PF00046;HNF-1_N|Homeobox
PF02586;SRAP
PF12662|PF07645|PF07474|PF07679|PF00090;cEGF|EGF_CA|G2F|I-set|TSP_1
PF08540|PF01154;HMG_CoA_synt_C|HMG_CoA_synt_N
PF00368|PF12349;HMG-CoA_red|Sterol-sensing
PF10525|PF00046;Engrail_1_C_sig|Homeobox
PF00505|PF09011;HMG_box|HMG_box_2
